,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,-0.10316625982522964,0.09131477028131485,0.04858268052339554,-0.027855347841978073,-0.029395926743745804,-0.07659447938203812,0.06126680225133896,-0.004430215805768967,0.14465638995170593,-0.051018498837947845,0.1969699263572693,-0.014491738751530647,-0.17542989552021027,-0.06848882138729095,-0.13074111938476562,0.09299883991479874,-0.10825750976800919,-0.07668938487768173,-0.08715736865997314,-0.07905607670545578,0.06385119259357452,0.05707806348800659,0.01766744628548622,0.022387854754924774,-0.09452779591083527,-0.30482539534568787,-0.055747754871845245,-0.1004934310913086,-0.028033699840307236,-0.07729516178369522,0.0032037245109677315,0.10482839494943619,-0.16292902827262878,-0.04300244525074959,-0.022751115262508392,0.06800754368305206,-0.005006266757845879,0.03211820498108864,0.18607911467552185,0.04396108537912369,-0.0690174475312233,-0.018941348418593407,0.07385416328907013,0.3616277873516083,0.19249048829078674,0.013179201632738113,-0.03319621831178665,0.024021528661251068,0.0956764817237854,-0.2697334885597229,0.06354400515556335,0.06269700825214386,0.08179230988025665,0.06806035339832306,0.13550600409507751,-0.08830275386571884,0.01955161616206169,0.07262686640024185,-0.21912825107574463,0.05642712116241455,-0.03485371172428131,-0.06399595737457275,-0.08376575261354446,-0.0552838072180748,0.23152032494544983,0.14503303170204163,-0.08303460478782654,-0.10037633776664734,0.1381472647190094,-0.2296043038368225,-0.019710859283804893,0.02424360252916813,-0.046668730676174164,-0.09872289001941681,-0.2545787990093231,0.07569660246372223,0.39310160279273987,0.19168542325496674,-0.12998376786708832,0.08962032198905945,-0.04264193773269653,-0.06311128288507462,0.12545838952064514,-0.004377083852887154,-0.1367398202419281,0.10584278404712677,-0.1077302098274231,0.0429881289601326,0.12354566156864166,0.037291090935468674,-0.1140599250793457,0.19847214221954346,-0.03487878292798996,0.018958870321512222,0.09492230415344238,-0.07775275409221649,-0.06427706032991409,-0.0009875521063804626,-0.168044775724411,0.01290152408182621,0.03309536725282669,-0.16046322882175446,-0.014574136584997177,0.04072576016187668,-0.1199495866894722,0.051718488335609436,-0.026698989793658257,0.0100837592035532,-0.03853120654821396,0.045817285776138306,-0.18244823813438416,-0.01665925607085228,0.12358596175909042,-0.24026499688625336,0.17640826106071472,0.0671863853931427,-0.03442163020372391,0.14622339606285095,0.09064339101314545,0.04050229489803314,0.0007913708686828613,0.0043330006301403046,-0.07021674513816833,-0.04515329748392105,0.08031248301267624,-0.01122895535081625,0.13487407565116882,0.03712303563952446
1,-0.11953531950712204,0.10616501420736313,0.04979327693581581,-0.030846159905195236,-0.02887396141886711,-0.07849868386983871,0.06275323033332825,-0.013527542352676392,0.14955173432826996,-0.051424749195575714,0.19402478635311127,-0.018063373863697052,-0.18482263386249542,-0.06118730828166008,-0.13475719094276428,0.08765577524900436,-0.11985792964696884,-0.08774133771657944,-0.07791003584861755,-0.08182647824287415,0.08262278139591217,0.0586996003985405,0.009585250169038773,0.03556425869464874,-0.10078312456607819,-0.29659003019332886,-0.05107390135526657,-0.10171408951282501,-0.030057759955525398,-0.08071832358837128,0.007548310793936253,0.10011489689350128,-0.16429217159748077,-0.03529239073395729,-0.026997778564691544,0.07561539858579636,0.0014896155335009098,0.03283539414405823,0.18387570977210999,0.04469599574804306,-0.06443624943494797,-0.02398741990327835,0.06049814075231552,0.37262195348739624,0.18909025192260742,0.0175781287252903,-0.03212294355034828,0.013070421293377876,0.09649983048439026,-0.27448126673698425,0.06999408453702927,0.07555610686540604,0.08466798812150955,0.06981612741947174,0.1274508535861969,-0.10608901083469391,0.01818205416202545,0.05993406102061272,-0.21546921133995056,0.05815433710813522,-0.023018058389425278,-0.06525616347789764,-0.07011081278324127,-0.053811077028512955,0.23247671127319336,0.1345701515674591,-0.08699660003185272,-0.08642692863941193,0.13891807198524475,-0.22844424843788147,-0.01943664439022541,0.022683285176753998,-0.04950428754091263,-0.10449898988008499,-0.256775438785553,0.0827203318476677,0.3929722309112549,0.19525405764579773,-0.12862256169319153,0.0797797292470932,-0.053624365478754044,-0.0484614372253418,0.12216979265213013,-0.00839096400886774,-0.15170349180698395,0.10897237807512283,-0.11898399889469147,0.05500281602144241,0.1258382350206375,0.035863813012838364,-0.11371144652366638,0.2096187174320221,-0.02523621916770935,0.011239178478717804,0.09736423194408417,-0.07120390236377716,-0.061032190918922424,-0.001943986862897873,-0.1635567545890808,0.020451493561267853,0.032085444778203964,-0.16283997893333435,-0.014374855905771255,0.0481283999979496,-0.1285398304462433,0.04472598060965538,-0.02649669162929058,0.0024474170058965683,-0.05447835475206375,0.04134722054004669,-0.1959144026041031,-0.023385830223560333,0.1269029676914215,-0.23877854645252228,0.16851723194122314,0.07614817470312119,-0.024115825071930885,0.15623894333839417,0.0870254710316658,0.042957816272974014,-0.0006585158407688141,-0.0057686008512973785,-0.058791644871234894,-0.04025764763355255,0.08866401761770248,0.002580246888101101,0.13045063614845276,0.0409536138176918
2,-0.1110139936208725,0.0802428126335144,0.08607625216245651,-0.03636441379785538,-0.03645985201001167,-0.05409448966383934,0.027109824120998383,0.02135779708623886,0.1861928552389145,-0.06026612967252731,0.20284967124462128,0.0028929077088832855,-0.15735457837581635,-0.04205263778567314,-0.1309264600276947,0.079208604991436,-0.11582484096288681,-0.09439859539270401,-0.03806519880890846,-0.0692073181271553,0.07256700843572617,-0.0262127872556448,0.010874107480049133,0.03017367422580719,-0.09018296748399734,-0.33473625779151917,-0.022767052054405212,-0.11807596683502197,0.036475762724876404,-0.14008088409900665,-0.0336545966565609,0.06106165796518326,-0.1767437905073166,-0.052345626056194305,-0.07607174664735794,0.08236230909824371,0.0037067756056785583,-0.046418674290180206,0.19150379300117493,0.03432499244809151,-0.09142251312732697,-0.017339859157800674,0.037876274436712265,0.3336654603481293,0.16593007743358612,0.007861497811973095,-0.01739281602203846,-0.002658744575455785,0.1392824500799179,-0.2726706266403198,0.08329570293426514,0.034347690641880035,0.15200404822826385,0.06672940403223038,0.134249746799469,-0.11617390811443329,0.05532184988260269,0.05132254958152771,-0.24549570679664612,0.08603797852993011,-0.028063060715794563,-0.019567454233765602,-0.05649172514677048,-0.07359306514263153,0.25062376260757446,0.13314571976661682,-0.07688824832439423,-0.06277377158403397,0.11043239384889603,-0.1815643608570099,0.023034851998090744,0.0753791406750679,-0.02559216134250164,-0.1411149948835373,-0.2270699441432953,0.09964002668857574,0.3501684367656708,0.22998176515102386,-0.14347173273563385,0.05133061110973358,-0.07442031055688858,-0.057577576488256454,0.11027773469686508,0.007627934217453003,-0.1401500552892685,0.10708087682723999,-0.09855793416500092,0.02672041952610016,0.11878786981105804,0.055946651846170425,-0.11457543820142746,0.194534033536911,-0.014803152531385422,0.027099845930933952,0.039338357746601105,-0.04615586996078491,-0.09049537777900696,0.028423557057976723,-0.14760643243789673,-0.004829131066799164,0.05439736694097519,-0.12462745606899261,-0.022445913404226303,0.02037457376718521,-0.1818622648715973,0.010988828726112843,-0.02759004943072796,-0.010756455361843109,0.008712539449334145,0.03074789047241211,-0.17905879020690918,-0.03447332605719566,0.11375124007463455,-0.3125988245010376,0.14811398088932037,0.1243181973695755,0.027182525023818016,0.1575045883655548,0.08448155224323273,-0.00417509488761425,0.03612741827964783,-0.04093533381819725,-0.06171771138906479,-0.007474059239029884,0.08926423639059067,-0.02421320416033268,0.09852675348520279,0.03446616977453232
3,-0.08053500205278397,0.06909968703985214,0.10242889821529388,-0.0126594677567482,-0.045898810029029846,0.03821408748626709,-0.09002067893743515,-0.0398435965180397,0.14645564556121826,-0.09066750109195709,0.2222009301185608,0.013764962553977966,-0.20848660171031952,-0.001942504197359085,-0.07842712104320526,0.0838298425078392,-0.13588246703147888,-0.07217036932706833,-0.03490736335515976,-0.0745154544711113,0.03723863512277603,0.05507132411003113,-0.002023644745349884,0.0057005733251571655,-0.15952420234680176,-0.30225670337677,-0.07977697998285294,-0.10093441605567932,0.05614887923002243,-0.12788034975528717,-0.032790981233119965,0.07883784174919128,-0.17741593718528748,-0.00691172294318676,-0.04654727131128311,0.03313471004366875,-0.015148108825087547,-0.03969698026776314,0.22346016764640808,0.047703664749860764,-0.14183923602104187,-0.011251414194703102,0.026832249015569687,0.287310928106308,0.14297686517238617,0.04321601241827011,-0.012862610630691051,-0.04661272466182709,0.08335283398628235,-0.2980736792087555,0.09789454936981201,0.1798974871635437,0.022075289860367775,0.07546578347682953,0.05109675973653793,-0.15600314736366272,0.01238917000591755,0.05645531788468361,-0.18726089596748352,0.10000678896903992,0.0396936759352684,-0.015769261866807938,-0.04401294142007828,-0.058723654597997665,0.19296151399612427,0.15035317838191986,-0.07105353474617004,-0.13293543457984924,0.13785840570926666,-0.1605621725320816,-0.023413818329572678,0.10813891887664795,-0.1182822734117508,-0.19022232294082642,-0.24871379137039185,0.0902002677321434,0.42360448837280273,0.1752515584230423,-0.11303390562534332,0.06588699668645859,-0.04715528339147568,-0.11216862499713898,0.12150584906339645,0.045641422271728516,-0.08158862590789795,0.014106977730989456,-0.00644166674464941,0.0998133197426796,0.2033713310956955,0.042563263326883316,-0.059642501175403595,0.20090609788894653,-0.00093797966837883,0.025145098567008972,0.044736143201589584,0.03455386310815811,-0.0452561192214489,-0.01093202456831932,-0.1507231444120407,0.02215859852731228,0.05240734666585922,-0.06350390613079071,0.001632150262594223,0.12159644067287445,-0.15836715698242188,0.14013080298900604,0.01458490826189518,-0.064031682908535,0.04360831528902054,0.03668283671140671,-0.16370874643325806,-0.029105819761753082,0.20111753046512604,-0.2449192851781845,0.18606819212436676,0.12868981063365936,0.06672350317239761,0.11455969512462616,0.09475821256637573,0.08812688291072845,0.0045639160089194775,-0.014844611287117004,-0.1720682978630066,-0.05562743544578552,0.07354099303483963,-0.06277668476104736,0.046092793345451355,0.011847592890262604
4,-0.12972117960453033,0.10749661922454834,0.06956051290035248,-0.03252463415265083,-0.037058066576719284,-0.05367206782102585,0.040658507496118546,0.01435663178563118,0.17570361495018005,-0.06962326169013977,0.2048993557691574,-0.00048131123185157776,-0.1736479550600052,-0.0337534137070179,-0.16427195072174072,0.08720561861991882,-0.11676588654518127,-0.12807710468769073,-0.027875684201717377,-0.0829605832695961,0.12860867381095886,0.018516195937991142,-0.03220474720001221,0.019107185304164886,-0.13011762499809265,-0.29568520188331604,-0.04545172303915024,-0.07737409323453903,0.014485079795122147,-0.13383357226848602,-0.0012857718393206596,0.08886361122131348,-0.1655704528093338,-0.04185178503394127,-0.05805577337741852,0.08347439765930176,-0.014374344609677792,-0.027417469769716263,0.1908809393644333,0.052638277411460876,-0.0981987714767456,-0.0002834834158420563,0.06250299513339996,0.39737454056739807,0.1650899350643158,0.0010077748447656631,-0.029832428321242332,-0.012834659777581692,0.12654423713684082,-0.3058435022830963,0.07877182960510254,0.06216413527727127,0.13591112196445465,0.11954349279403687,0.12322279810905457,-0.11050427705049515,0.0388399213552475,0.07752633839845657,-0.23628132045269012,0.08496923744678497,-0.04136456549167633,-0.06389777362346649,-0.028442034497857094,-0.09795057028532028,0.23448623716831207,0.1179957240819931,-0.09620869159698486,-0.069286048412323,0.11591418087482452,-0.19515813887119293,-0.01935906894505024,0.0994529277086258,-0.013047773391008377,-0.1329401284456253,-0.25870805978775024,0.10282132029533386,0.38775813579559326,0.223520889878273,-0.12104648351669312,0.06141281872987747,-0.05118527635931969,-0.062272269278764725,0.110787533223629,0.0249783955514431,-0.13633063435554504,0.10050402581691742,-0.1040530800819397,0.039568014442920685,0.15179526805877686,0.050975341349840164,-0.13424620032310486,0.2133508026599884,0.0067723654210567474,0.03318510204553604,0.060447223484516144,0.0004987865686416626,-0.08665329962968826,0.0059168096631765366,-0.13199663162231445,-0.0011966787278652191,0.022438470274209976,-0.13967692852020264,-0.034473106265068054,0.051901184022426605,-0.14608410000801086,0.06454160064458847,-0.0196402408182621,0.01103554479777813,-0.037307873368263245,0.024883393198251724,-0.1541261374950409,-0.010259069502353668,0.09256458282470703,-0.3227810859680176,0.1340770423412323,0.10970041155815125,0.005713252350687981,0.1693144142627716,0.08073752373456955,-0.000609150156378746,0.00664532370865345,-0.06076350063085556,-0.06441846489906311,-0.023645278066396713,0.09298263490200043,-0.00870133750140667,0.10521337389945984,0.03834830969572067
5,-0.14177601039409637,0.10998152196407318,0.050493497401475906,-0.015360075980424881,-0.011849254369735718,-0.08222482353448868,0.035318244248628616,0.005628813058137894,0.15161600708961487,-0.05861311033368111,0.20167498290538788,0.004063919186592102,-0.1772470623254776,-0.08451013267040253,-0.10939694941043854,0.08911268413066864,-0.12430712580680847,-0.0864124521613121,-0.06617726385593414,-0.07585740834474564,0.09408604353666306,0.0437832809984684,0.019173599779605865,0.011377006769180298,-0.13424082100391388,-0.34073716402053833,-0.047009553760290146,-0.1238790899515152,-0.00881136767566204,-0.07442502677440643,-0.0025266846641898155,0.08278323709964752,-0.15248459577560425,-0.03955864906311035,-0.01601148024201393,0.08437488973140717,0.010372165590524673,0.03026939183473587,0.17357869446277618,0.033321306109428406,-0.08751079440116882,-0.03804449364542961,0.05112049728631973,0.37360265851020813,0.1995031237602234,0.01804456301033497,-0.019129395484924316,-0.005506441462785006,0.0905471220612526,-0.28254005312919617,0.06784969568252563,0.05843967944383621,0.09787312150001526,0.07727732509374619,0.14891217648983002,-0.0840044766664505,0.04301811754703522,0.023476332426071167,-0.24501265585422516,0.032061826437711716,-0.032706134021282196,-0.04312879592180252,-0.06773718446493149,-0.045255400240421295,0.24910126626491547,0.13424615561962128,-0.09616181254386902,-0.06875888258218765,0.14322848618030548,-0.2288469821214676,0.0039744749665260315,0.045963238924741745,-0.03811826556921005,-0.1281733214855194,-0.2656210958957672,0.05973805487155914,0.39452922344207764,0.2194328010082245,-0.13323071599006653,0.07758011668920517,-0.06821081787347794,-0.05813409760594368,0.13762620091438293,-0.005057079717516899,-0.14508692920207977,0.10593964159488678,-0.0944952741265297,0.07262551039457321,0.13933557271957397,0.025644082576036453,-0.11858337372541428,0.19874006509780884,-0.011729832738637924,0.02474549598991871,0.09140315651893616,-0.05271825194358826,-0.057415299117565155,-0.007968459278345108,-0.15378308296203613,0.011761138215661049,0.05437914654612541,-0.1407366544008255,-7.45132565498352e-05,0.05182012543082237,-0.14134281873703003,0.04691694304347038,-0.00733744353055954,-0.003582945093512535,-0.01739240065217018,0.043354324996471405,-0.18753884732723236,-0.03292335569858551,0.1133783683180809,-0.2588004767894745,0.17514649033546448,0.09987995773553848,-0.0225505493581295,0.15674245357513428,0.07490996271371841,0.009060361422598362,-0.004377731587737799,-0.03133627027273178,-0.0650455430150032,-0.0321882925927639,0.07538764923810959,-0.010060857981443405,0.12569035589694977,0.021674010902643204
6,-0.1268826127052307,0.08144577592611313,0.0924876481294632,-0.02615923061966896,0.010573968291282654,-0.11068924516439438,0.05129065364599228,0.010532643646001816,0.11808064579963684,-0.03854619711637497,0.20059086382389069,0.006203928962349892,-0.19803296029567719,-0.07183083891868591,-0.0811527669429779,0.08200271427631378,-0.11224503815174103,-0.08711113780736923,-0.07009461522102356,-0.08641208708286285,0.10580181330442429,0.027276694774627686,-0.018412593752145767,0.02239592745900154,-0.13623382151126862,-0.3268708884716034,-0.04698210209608078,-0.12585879862308502,-0.05894556641578674,-0.058573246002197266,0.02990114688873291,0.07893843203783035,-0.15030968189239502,-0.04293115809559822,-0.022327568382024765,0.05302385240793228,-0.01522454060614109,0.0035033486783504486,0.1641581952571869,0.01986372470855713,-0.09214974194765091,-0.03837756812572479,0.08087530732154846,0.36541491746902466,0.19927185773849487,0.03412633761763573,-0.004713729023933411,0.0041293250396847725,0.09909099340438843,-0.2989466190338135,0.07449900358915329,0.058744531124830246,0.07670193910598755,0.09416468441486359,0.1489473134279251,-0.09309593588113785,0.04583199322223663,0.007648933678865433,-0.25113558769226074,0.03679180517792702,-0.03002171590924263,-0.04701639711856842,-0.0871587023139,-0.06969307363033295,0.22253234684467316,0.12170396000146866,-0.11236739158630371,-0.05320016294717789,0.12911270558834076,-0.22079135477542877,-0.018585748970508575,0.04557241499423981,-0.06129363179206848,-0.13049475848674774,-0.26580551266670227,0.07206880301237106,0.3882904350757599,0.19299043715000153,-0.12670886516571045,0.06411194056272507,-0.07852989435195923,-0.04842469468712807,0.13226856291294098,-0.02710643783211708,-0.11026568710803986,0.0871938169002533,-0.0876317024230957,0.08119899779558182,0.14545387029647827,0.02101963758468628,-0.11139760911464691,0.19242647290229797,-0.0171087346971035,-0.012540883384644985,0.0734434723854065,-0.019440069794654846,-0.06406663358211517,0.009605785831809044,-0.17030921578407288,0.005015116184949875,0.08574949949979782,-0.11794298887252808,-0.002430897206068039,0.044302985072135925,-0.16306720674037933,0.06875578314065933,0.013372890651226044,0.001814078539609909,-0.008602036163210869,0.02613147161900997,-0.21853390336036682,-0.02129446715116501,0.10967487841844559,-0.2361486405134201,0.17000311613082886,0.10134635865688324,-0.008851345628499985,0.12932951748371124,0.06465394049882889,-0.012977806851267815,-0.02043168805539608,-0.05626777559518814,-0.09686803072690964,-0.03784423694014549,0.09382094442844391,0.029788080602884293,0.12098827958106995,0.016001040115952492
7,-0.1541343778371811,0.0908706784248352,0.0953248143196106,-0.013538479804992676,-0.008195437490940094,-0.11589479446411133,0.04860818758606911,0.0040110573172569275,0.1273401528596878,-0.05884901434183121,0.18519866466522217,0.0018734820187091827,-0.20128005743026733,-0.06631061434745789,-0.07442998886108398,0.08912649005651474,-0.11373795568943024,-0.08924330770969391,-0.05855683982372284,-0.10135409981012344,0.10447405278682709,0.018453603610396385,-0.006169773638248444,0.038194186985492706,-0.13508610427379608,-0.33602410554885864,-0.03142767399549484,-0.13311640918254852,-0.06239275634288788,-0.06201188266277313,0.02127845399081707,0.08085251599550247,-0.13151872158050537,-0.02879493311047554,-0.033554304391145706,0.08054767549037933,-0.00833645835518837,0.0048793889582157135,0.16177625954151154,-0.0024032071232795715,-0.09360196441411972,-0.04742133244872093,0.059670526534318924,0.3623945116996765,0.18518057465553284,0.047359175980091095,0.0024268869310617447,-0.007125960662961006,0.1203300803899765,-0.30093514919281006,0.06732955574989319,0.06327211856842041,0.06657412648200989,0.07538534700870514,0.1394425928592682,-0.10852593928575516,0.04957710579037666,-0.00957517884671688,-0.2466372400522232,0.02853284403681755,-0.023509114980697632,-0.04498498886823654,-0.08849397301673889,-0.07588303089141846,0.23194195330142975,0.13530689477920532,-0.11171649396419525,-0.038272857666015625,0.1251545399427414,-0.23444542288780212,-0.01430998183786869,0.04291364550590515,-0.06507382541894913,-0.13865958154201508,-0.25520166754722595,0.056716468185186386,0.3844158947467804,0.20257730782032013,-0.11961200088262558,0.042119886726140976,-0.08253446221351624,-0.02906828001141548,0.13269664347171783,-0.01623918116092682,-0.1243068128824234,0.07727890461683273,-0.10330219566822052,0.08098335564136505,0.14432582259178162,0.01213983353227377,-0.1099306046962738,0.18816512823104858,0.004018161445856094,-0.0010990267619490623,0.05524731054902077,-0.020423412322998047,-0.0770435780286789,0.014574818313121796,-0.15782970190048218,0.004872191697359085,0.0974820926785469,-0.11614588648080826,-0.001570098102092743,0.03837144747376442,-0.17989076673984528,0.07671483606100082,-0.0010219961404800415,0.008190849795937538,-0.003993721678853035,0.031021974980831146,-0.21984617412090302,-0.020983047783374786,0.11532440036535263,-0.22155651450157166,0.16219569742679596,0.12200238555669785,-0.010508162900805473,0.15122449398040771,0.05853816494345665,-0.0021360060200095177,-0.02578303962945938,-0.05757742375135422,-0.09737448394298553,-0.037653256207704544,0.09534807503223419,0.024344319477677345,0.11287784576416016,0.018698085099458694
8,-0.13945098221302032,0.07934189587831497,0.09561404585838318,-0.013270299881696701,-0.022479724138975143,-0.09541992098093033,0.03066127561032772,-0.026534296572208405,0.14944884181022644,-0.06462442874908447,0.18424604833126068,0.002113521099090576,-0.2062177211046219,-0.061103615909814835,-0.053512562066316605,0.06785842776298523,-0.07457025349140167,-0.11665623635053635,-0.037208981812000275,-0.09449242800474167,0.06043875589966774,-0.025177473202347755,-0.00754435732960701,0.04456575959920883,-0.09079104661941528,-0.3491095006465912,-0.030108580365777016,-0.1484169363975525,-0.02751924656331539,-0.1301981806755066,0.01849314570426941,0.0498967319726944,-0.15301424264907837,-0.04158235713839531,-0.042262837290763855,0.0961221307516098,-0.00419182563200593,0.0006539821624755859,0.17650577425956726,-0.032859884202480316,-0.10922805219888687,-0.06672724336385727,0.055727116763591766,0.30712002515792847,0.1760631650686264,0.0598258301615715,0.003449047915637493,-0.013638736680150032,0.09828399866819382,-0.2715461552143097,0.08397567272186279,0.06437085568904877,0.0685415118932724,0.05957523360848427,0.1379055231809616,-0.13633336126804352,0.024978112429380417,-0.0253907423466444,-0.21071283519268036,0.03885233402252197,0.00797586515545845,-0.03512154519557953,-0.08557524532079697,-0.040335074067115784,0.27898433804512024,0.09361855685710907,-0.12251660227775574,-0.028683170676231384,0.1282719075679779,-0.2272222340106964,-0.012817870825529099,0.02887917309999466,-0.04897478222846985,-0.125933438539505,-0.25456953048706055,0.09655072540044785,0.37739288806915283,0.17420926690101624,-0.1263597160577774,0.06587118655443192,-0.1122644692659378,-0.038856469094753265,0.07727547734975815,0.0008419975638389587,-0.10785011947154999,0.07432036846876144,-0.09252612292766571,0.04865081235766411,0.1280524730682373,0.039071425795555115,-0.06790371984243393,0.156022846698761,-0.03696538507938385,0.018697205930948257,0.038042135536670685,0.011041022837162018,-0.10093480348587036,-0.0010591242462396622,-0.1470986008644104,-0.015297483652830124,0.09190206974744797,-0.08916138112545013,0.0021950267255306244,0.07112891227006912,-0.21062403917312622,0.06428233534097672,-0.0200990941375494,-0.020357316359877586,0.014166103675961494,0.053361088037490845,-0.18794524669647217,-0.053793832659721375,0.11284689605236053,-0.2620636224746704,0.174444317817688,0.13127222657203674,0.009280307218432426,0.1452682912349701,0.06966617703437805,0.009534986689686775,0.02123819664120674,-0.04036824032664299,-0.10725879669189453,-0.04512646794319153,0.05874820053577423,0.015621194615960121,0.07175520062446594,0.0364898182451725
9,-0.14893701672554016,0.08229946345090866,0.045096591114997864,-0.0585918128490448,-0.07561194896697998,-0.07570842653512955,0.010896589607000351,-0.0027315467596054077,0.13619469106197357,-0.06718279421329498,0.14437595009803772,0.02231774851679802,-0.20359139144420624,-0.06410275399684906,-0.08625456690788269,0.085588239133358,-0.10812725126743317,-0.11415444314479828,-0.041622791439294815,-0.1056167259812355,0.0808691531419754,0.02887163683772087,0.0040918439626693726,0.0675494596362114,-0.08285752683877945,-0.3128931522369385,-0.0980277955532074,-0.12820488214492798,0.0020317770540714264,-0.09464924782514572,0.017728980630636215,0.017470158636569977,-0.11317076534032822,-0.024240244179964066,-0.007660962641239166,0.0977204442024231,-0.047570642083883286,-0.0699806958436966,0.19913293421268463,0.002549227327108383,-0.07006028294563293,-0.0735085979104042,0.03148911893367767,0.3667437434196472,0.14213703572750092,0.00024277716875076294,0.07006958872079849,0.011295202188193798,0.09244982153177261,-0.28083115816116333,0.09431666135787964,0.11967092752456665,0.10762764513492584,0.057086504995822906,0.1422613263130188,-0.12692338228225708,0.09030692279338837,0.11810711026191711,-0.2092907428741455,0.07039633393287659,0.0259073618799448,-0.05309853330254555,-0.0902157872915268,-0.034312646836042404,0.2529979646205902,0.13555040955543518,-0.13381026685237885,-0.11512693762779236,0.12885551154613495,-0.21251648664474487,-0.037128157913684845,0.034839972853660583,-0.09206600487232208,-0.149964839220047,-0.23544543981552124,0.07210850715637207,0.42412272095680237,0.23689089715480804,-0.15291690826416016,0.05368221551179886,-0.10536960512399673,-0.0027226749807596207,0.13101442158222198,0.03055347502231598,-0.13268299400806427,0.037483468651771545,-0.1642894595861435,0.053375862538814545,0.11369595676660538,0.019678346812725067,-0.10150999575853348,0.12884879112243652,0.045199207961559296,0.0023315707221627235,0.04509446397423744,-0.014898955821990967,-0.08634734153747559,0.006716810166835785,-0.08881963789463043,0.03755268454551697,0.06875807791948318,-0.12146493047475815,-0.04313405975699425,0.06386043131351471,-0.16274012625217438,0.12843315303325653,-0.013721510767936707,-0.03727341443300247,-0.07257591933012009,-0.018622981384396553,-0.1898769587278366,0.02113250270485878,0.1301059126853943,-0.2703978419303894,0.14667485654354095,0.15672163665294647,-0.005344700068235397,0.19369611144065857,0.07152753323316574,0.03220376372337341,0.007368484977632761,-0.07673632353544235,-0.12924936413764954,-0.06772702932357788,0.03660871088504791,-0.0025788401253521442,0.08133351802825928,0.02251092530786991
